plan_id,day,book,book_name,chapter_start,chapter_end,title
mcheyne_365,222,JDG,士师记,11,11,M'Cheyne · 士师记11 + 使徒行传16 + 诗篇21 + 提摩太前书6
mcheyne_365,223,JDG,士师记,12,12,M'Cheyne · 士师记12 + 使徒行传17 + 诗篇22 + 提摩太后书1
mcheyne_365,224,JDG,士师记,13,13,M'Cheyne · 士师记13 + 使徒行传18 + 诗篇23 + 提摩太后书2
mcheyne_365,225,JDG,士师记,14,14,M'Cheyne · 士师记14 + 使徒行传19 + 诗篇24 + 提摩太后书3
mcheyne_365,226,JDG,士师记,15,15,M'Cheyne · 士师记15 + 使徒行传20 + 诗篇25 + 提摩太后书4
mcheyne_365,227,JDG,士师记,16,16,M'Cheyne · 士师记16 + 使徒行传21 + 诗篇26 + 提多书1
mcheyne_365,228,JDG,士师记,17,17,M'Cheyne · 士师记17 + 使徒行传22 + 诗篇27 + 提多书2
mcheyne_365,229,JDG,士师记,18,18,M'Cheyne · 士师记18 + 使徒行传23 + 诗篇28 + 提多书3
mcheyne_365,230,JDG,士师记,19,19,M'Cheyne · 士师记19 + 使徒行传24 + 诗篇29 + 腓利门书1
mcheyne_365,231,JDG,士师记,20,20,M'Cheyne · 士师记20 + 使徒行传25 + 诗篇30 + 希伯来书1
mcheyne_365,232,JDG,士师记,21,21,M'Cheyne · 士师记21 + 使徒行传26 + 诗篇31 + 希伯来书2
mcheyne_365,233,RUT,路得记,1,1,M'Cheyne · 路得记1 + 使徒行传27 + 诗篇32 + 希伯来书3
mcheyne_365,234,RUT,路得记,2,2,M'Cheyne · 路得记2 + 使徒行传28 + 诗篇33 + 希伯来书4
mcheyne_365,235,RUT,路得记,3,3,M'Cheyne · 路得记3 + 马太福音1 + 诗篇34 + 希伯来书5
mcheyne_365,236,RUT,路得记,4,4,M'Cheyne · 路得记4 + 马太福音2 + 诗篇35 + 希伯来书6
mcheyne_365,237,1SA,撒母耳记上,1,1,M'Cheyne · 撒母耳记上1 + 马太福音3 + 诗篇36 + 希伯来书7
mcheyne_365,238,1SA,撒母耳记上,2,2,M'Cheyne · 撒母耳记上2 + 马太福音4 + 诗篇37 + 希伯来书8
mcheyne_365,239,1SA,撒母耳记上,3,3,M'Cheyne · 撒母耳记上3 + 马太福音5 + 诗篇38 + 希伯来书9
mcheyne_365,240,1SA,撒母耳记上,4,4,M'Cheyne · 撒母耳记上4 + 马太福音6 + 诗篇39 + 希伯来书10
mcheyne_365,241,1SA,撒母耳记上,5,5,M'Cheyne · 撒母耳记上5 + 马太福音7 + 诗篇40 + 希伯来书11
mcheyne_365,242,1SA,撒母耳记上,6,6,M'Cheyne · 撒母耳记上6 + 马太福音8 + 诗篇41 + 希伯来书12
mcheyne_365,243,1SA,撒母耳记上,7,7,M'Cheyne · 撒母耳记上7 + 马太福音9 + 诗篇42 + 希伯来书13
mcheyne_365,244,1SA,撒母耳记上,8,8,M'Cheyne · 撒母耳记上8 + 马太福音10 + 诗篇43 + 雅各书1
mcheyne_365,245,1SA,撒母耳记上,9,9,M'Cheyne · 撒母耳记上9 + 马太福音11 + 诗篇44 + 雅各书2
mcheyne_365,246,1SA,撒母耳记上,10,10,M'Cheyne · 撒母耳记上10 + 马太福音12 + 诗篇45 + 雅各书3
mcheyne_365,247,1SA,撒母耳记上,11,11,M'Cheyne · 撒母耳记上11 + 马太福音13 + 诗篇46 + 雅各书4
mcheyne_365,248,1SA,撒母耳记上,12,12,M'Cheyne · 撒母耳记上12 + 马太福音14 + 诗篇47 + 雅各书5
mcheyne_365,249,1SA,撒母耳记上,13,13,M'Cheyne · 撒母耳记上13 + 马太福音15 + 诗篇48 + 彼得前书1
mcheyne_365,250,1SA,撒母耳记上,14,14,M'Cheyne · 撒母耳记上14 + 马太福音16 + 诗篇49 + 彼得前书2
mcheyne_365,251,1SA,撒母耳记上,15,15,M'Cheyne · 撒母耳记上15 + 马太福音17 + 诗篇50 + 彼得前书3
mcheyne_365,252,1SA,撒母耳记上,16,16,M'Cheyne · 撒母耳记上16 + 马太福音18 + 诗篇51 + 彼得前书4
mcheyne_365,253,1SA,撒母耳记上,17,17,M'Cheyne · 撒母耳记上17 + 马太福音19 + 诗篇52 + 彼得前书5
mcheyne_365,254,1SA,撒母耳记上,18,18,M'Cheyne · 撒母耳记上18 + 马太福音20 + 诗篇53 + 彼得后书1
mcheyne_365,255,1SA,撒母耳记上,19,19,M'Cheyne · 撒母耳记上19 + 马太福音21 + 诗篇54 + 彼得后书2
mcheyne_365,256,1SA,撒母耳记上,20,20,M'Cheyne · 撒母耳记上20 + 马太福音22 + 诗篇55 + 彼得后书3
mcheyne_365,257,1SA,撒母耳记上,21,21,M'Cheyne · 撒母耳记上21 + 马太福音23 + 诗篇56 + 约翰一书1
mcheyne_365,258,1SA,撒母耳记上,22,22,M'Cheyne · 撒母耳记上22 + 马太福音24 + 诗篇57 + 约翰一书2
mcheyne_365,259,1SA,撒母耳记上,23,23,M'Cheyne · 撒母耳记上23 + 马太福音25 + 诗篇58 + 约翰一书3
mcheyne_365,260,1SA,撒母耳记上,24,24,M'Cheyne · 撒母耳记上24 + 马太福音26 + 诗篇59 + 约翰一书4
mcheyne_365,261,1SA,撒母耳记上,25,25,M'Cheyne · 撒母耳记上25 + 马太福音27 + 诗篇60 + 约翰一书5
mcheyne_365,262,1SA,撒母耳记上,26,26,M'Cheyne · 撒母耳记上26 + 马太福音28 + 诗篇61 + 约翰二书1
mcheyne_365,263,1SA,撒母耳记上,27,27,M'Cheyne · 撒母耳记上27 + 马可福音1 + 诗篇62 + 约翰三书1
mcheyne_365,264,1SA,撒母耳记上,28,28,M'Cheyne · 撒母耳记上28 + 马可福音2 + 诗篇63 + 犹大书1
mcheyne_365,265,1SA,撒母耳记上,29,29,M'Cheyne · 撒母耳记上29 + 马可福音3 + 诗篇64 + 启示录1
mcheyne_365,266,1SA,撒母耳记上,30,30,M'Cheyne · 撒母耳记上30 + 马可福音4 + 诗篇65 + 启示录2
mcheyne_365,267,1SA,撒母耳记上,31,31,M'Cheyne · 撒母耳记上31 + 马可福音5 + 诗篇66 + 启示录3
mcheyne_365,268,2SA,撒母耳记下,1,1,M'Cheyne · 撒母耳记下1 + 马可福音6 + 诗篇67 + 启示录4
mcheyne_365,269,2SA,撒母耳记下,2,2,M'Cheyne · 撒母耳记下2 + 马可福音7 + 诗篇68 + 启示录5
mcheyne_365,270,2SA,撒母耳记下,3,3,M'Cheyne · 撒母耳记下3 + 马可福音8 + 诗篇69 + 启示录6
mcheyne_365,271,2SA,撒母耳记下,4,4,M'Cheyne · 撒母耳记下4 + 马可福音9 + 诗篇70 + 启示录7
mcheyne_365,272,2SA,撒母耳记下,5,5,M'Cheyne · 撒母耳记下5 + 马可福音10 + 诗篇71 + 启示录8
mcheyne_365,273,2SA,撒母耳记下,6,6,M'Cheyne · 撒母耳记下6 + 马可福音11 + 诗篇72 + 启示录9
mcheyne_365,274,2SA,撒母耳记下,7,7,M'Cheyne · 撒母耳记下7 + 马可福音12 + 诗篇73 + 启示录10
mcheyne_365,275,2SA,撒母耳记下,8,8,M'Cheyne · 撒母耳记下8 + 马可福音13 + 诗篇74 + 启示录11
mcheyne_365,276,2SA,撒母耳记下,9,9,M'Cheyne · 撒母耳记下9 + 马可福音14 + 诗篇75 + 启示录12
mcheyne_365,277,2SA,撒母耳记下,10,10,M'Cheyne · 撒母耳记下10 + 马可福音15 + 诗篇76 + 启示录13
mcheyne_365,278,2SA,撒母耳记下,11,11,M'Cheyne · 撒母耳记下11 + 马可福音16 + 诗篇77 + 启示录14
mcheyne_365,279,2SA,撒母耳记下,12,12,M'Cheyne · 撒母耳记下12 + 路加福音1 + 诗篇78 + 启示录15
mcheyne_365,280,2SA,撒母耳记下,13,13,M'Cheyne · 撒母耳记下13 + 路加福音2 + 诗篇79 + 启示录16
mcheyne_365,281,2SA,撒母耳记下,14,14,M'Cheyne · 撒母耳记下14 + 路加福音3 + 诗篇80 + 启示录17
mcheyne_365,282,2SA,撒母耳记下,15,15,M'Cheyne · 撒母耳记下15 + 路加福音4 + 诗篇81 + 启示录18
mcheyne_365,283,2SA,撒母耳记下,16,16,M'Cheyne · 撒母耳记下16 + 路加福音5 + 诗篇82 + 启示录19
mcheyne_365,284,2SA,撒母耳记下,17,17,M'Cheyne · 撒母耳记下17 + 路加福音6 + 诗篇83 + 启示录20
mcheyne_365,285,2SA,撒母耳记下,18,18,M'Cheyne · 撒母耳记下18 + 路加福音7 + 诗篇84 + 启示录21
mcheyne_365,286,2SA,撒母耳记下,19,19,M'Cheyne · 撒母耳记下19 + 路加福音8 + 诗篇85 + 启示录22
mcheyne_365,287,2SA,撒母耳记下,20,20,M'Cheyne · 撒母耳记下20 + 路加福音9 + 诗篇86 + 罗马书1
mcheyne_365,288,2SA,撒母耳记下,21,21,M'Cheyne · 撒母耳记下21 + 路加福音10 + 诗篇87 + 罗马书2
mcheyne_365,289,2SA,撒母耳记下,22,22,M'Cheyne · 撒母耳记下22 + 路加福音11 + 诗篇88 + 罗马书3
mcheyne_365,290,2SA,撒母耳记下,23,23,M'Cheyne · 撒母耳记下23 + 路加福音12 + 诗篇89 + 罗马书4
mcheyne_365,291,2SA,撒母耳记下,24,24,M'Cheyne · 撒母耳记下24 + 路加福音13 + 诗篇90 + 罗马书5
mcheyne_365,292,1KI,列王纪上,1,1,M'Cheyne · 列王纪上1 + 路加福音14 + 诗篇91 + 罗马书6
mcheyne_365,293,1KI,列王纪上,2,2,M'Cheyne · 列王纪上2 + 路加福音15 + 诗篇92 + 罗马书7
mcheyne_365,294,1KI,列王纪上,3,3,M'Cheyne · 列王纪上3 + 路加福音16 + 诗篇93 + 罗马书8
mcheyne_365,295,1KI,列王纪上,4,4,M'Cheyne · 列王纪上4 + 路加福音17 + 诗篇94 + 罗马书9
mcheyne_365,296,1KI,列王纪上,5,5,M'Cheyne · 列王纪上5 + 路加福音18 + 诗篇95 + 罗马书10
mcheyne_365,297,1KI,列王纪上,6,6,M'Cheyne · 列王纪上6 + 路加福音19 + 诗篇96 + 罗马书11
mcheyne_365,298,1KI,列王纪上,7,7,M'Cheyne · 列王纪上7 + 路加福音20 + 诗篇97 + 罗马书12
mcheyne_365,299,1KI,列王纪上,8,8,M'Cheyne · 列王纪上8 + 路加福音21 + 诗篇98 + 罗马书13
mcheyne_365,300,1KI,列王纪上,9,9,M'Cheyne · 列王纪上9 + 路加福音22 + 诗篇99 + 罗马书14
mcheyne_365,301,1KI,列王纪上,10,10,M'Cheyne · 列王纪上10 + 路加福音23 + 诗篇100 + 罗马书15
mcheyne_365,302,1KI,列王纪上,11,11,M'Cheyne · 列王纪上11 + 路加福音24 + 诗篇101 + 罗马书16
mcheyne_365,303,1KI,列王纪上,12,12,M'Cheyne · 列王纪上12 + 约翰福音1 + 诗篇102 + 哥林多前书1
mcheyne_365,304,1KI,列王纪上,13,13,M'Cheyne · 列王纪上13 + 约翰福音2 + 诗篇103 + 哥林多前书2
mcheyne_365,305,1KI,列王纪上,14,14,M'Cheyne · 列王纪上14 + 约翰福音3 + 诗篇104 + 哥林多前书3
mcheyne_365,306,1KI,列王纪上,15,15,M'Cheyne · 列王纪上15 + 约翰福音4 + 诗篇105 + 哥林多前书4
mcheyne_365,307,1KI,列王纪上,16,16,M'Cheyne · 列王纪上16 + 约翰福音5 + 诗篇106 + 哥林多前书5
mcheyne_365,308,1KI,列王纪上,17,17,M'Cheyne · 列王纪上17 + 约翰福音6 + 诗篇107 + 哥林多前书6
mcheyne_365,309,1KI,列王纪上,18,18,M'Cheyne · 列王纪上18 + 约翰福音7 + 诗篇108 + 哥林多前书7
mcheyne_365,310,1KI,列王纪上,19,19,M'Cheyne · 列王纪上19 + 约翰福音8 + 诗篇109 + 哥林多前书8
mcheyne_365,311,1KI,列王纪上,20,20,M'Cheyne · 列王纪上20 + 约翰福音9 + 诗篇110 + 哥林多前书9
mcheyne_365,312,1KI,列王纪上,21,21,M'Cheyne · 列王纪上21 + 约翰福音10 + 诗篇111 + 哥林多前书10
mcheyne_365,313,1KI,列王纪上,22,22,M'Cheyne · 列王纪上22 + 约翰福音11 + 诗篇112 + 哥林多前书11
mcheyne_365,314,2KI,列王纪下,1,1,M'Cheyne · 列王纪下1 + 约翰福音12 + 诗篇113 + 哥林多前书12
mcheyne_365,315,2KI,列王纪下,2,2,M'Cheyne · 列王纪下2 + 约翰福音13 + 诗篇114 + 哥林多前书13
mcheyne_365,316,2KI,列王纪下,3,3,M'Cheyne · 列王纪下3 + 约翰福音14 + 诗篇115 + 哥林多前书14
mcheyne_365,317,2KI,列王纪下,4,4,M'Cheyne · 列王纪下4 + 约翰福音15 + 诗篇116 + 哥林多前书15
mcheyne_365,318,2KI,列王纪下,5,5,M'Cheyne · 列王纪下5 + 约翰福音16 + 诗篇117 + 哥林多前书16
mcheyne_365,319,2KI,列王纪下,6,6,M'Cheyne · 列王纪下6 + 约翰福音17 + 诗篇118 + 哥林多后书1
mcheyne_365,320,2KI,列王纪下,7,7,M'Cheyne · 列王纪下7 + 约翰福音18 + 诗篇119 + 哥林多后书2
mcheyne_365,321,2KI,列王纪下,8,8,M'Cheyne · 列王纪下8 + 约翰福音19 + 诗篇120 + 哥林多后书3
mcheyne_365,322,2KI,列王纪下,9,9,M'Cheyne · 列王纪下9 + 约翰福音20 + 诗篇121 + 哥林多后书4
mcheyne_365,323,2KI,列王纪下,10,10,M'Cheyne · 列王纪下10 + 约翰福音21 + 诗篇122 + 哥林多后书5
mcheyne_365,324,2KI,列王纪下,11,11,M'Cheyne · 列王纪下11 + 使徒行传1 + 诗篇123 + 哥林多后书6
mcheyne_365,325,2KI,列王纪下,12,12,M'Cheyne · 列王纪下12 + 使徒行传2 + 诗篇124 + 哥林多后书7
mcheyne_365,326,2KI,列王纪下,13,13,M'Cheyne · 列王纪下13 + 使徒行传3 + 诗篇125 + 哥林多后书8
mcheyne_365,327,2KI,列王纪下,14,14,M'Cheyne · 列王纪下14 + 使徒行传4 + 诗篇126 + 哥林多后书9
mcheyne_365,328,2KI,列王纪下,15,15,M'Cheyne · 列王纪下15 + 使徒行传5 + 诗篇127 + 哥林多后书10
mcheyne_365,329,2KI,列王纪下,16,16,M'Cheyne · 列王纪下16 + 使徒行传6 + 诗篇128 + 哥林多后书11
mcheyne_365,330,2KI,列王纪下,17,17,M'Cheyne · 列王纪下17 + 使徒行传7 + 诗篇129 + 哥林多后书12
mcheyne_365,331,2KI,列王纪下,18,18,M'Cheyne · 列王纪下18 + 使徒行传8 + 诗篇130 + 哥林多后书13
mcheyne_365,332,2KI,列王纪下,19,19,M'Cheyne · 列王纪下19 + 使徒行传9 + 诗篇131 + 加拉太书1
mcheyne_365,333,2KI,列王纪下,20,20,M'Cheyne · 列王纪下20 + 使徒行传10 + 诗篇132 + 加拉太书2
mcheyne_365,334,2KI,列王纪下,21,21,M'Cheyne · 列王纪下21 + 使徒行传11 + 诗篇133 + 加拉太书3
mcheyne_365,335,2KI,列王纪下,22,22,M'Cheyne · 列王纪下22 + 使徒行传12 + 诗篇134 + 加拉太书4
mcheyne_365,336,2KI,列王纪下,23,23,M'Cheyne · 列王纪下23 + 使徒行传13 + 诗篇135 + 加拉太书5
mcheyne_365,337,2KI,列王纪下,24,24,M'Cheyne · 列王纪下24 + 使徒行传14 + 诗篇136 + 加拉太书6
mcheyne_365,338,2KI,列王纪下,25,25,M'Cheyne · 列王纪下25 + 使徒行传15 + 诗篇137 + 以弗所书1
mcheyne_365,339,1CH,历代志上,1,1,M'Cheyne · 历代志上1 + 使徒行传16 + 诗篇138 + 以弗所书2
mcheyne_365,340,1CH,历代志上,2,2,M'Cheyne · 历代志上2 + 使徒行传17 + 诗篇139 + 以弗所书3
mcheyne_365,341,1CH,历代志上,3,3,M'Cheyne · 历代志上3 + 使徒行传18 + 诗篇140 + 以弗所书4
mcheyne_365,342,1CH,历代志上,4,4,M'Cheyne · 历代志上4 + 使徒行传19 + 诗篇141 + 以弗所书5
mcheyne_365,343,1CH,历代志上,5,5,M'Cheyne · 历代志上5 + 使徒行传20 + 诗篇142 + 以弗所书6
mcheyne_365,344,1CH,历代志上,6,6,M'Cheyne · 历代志上6 + 使徒行传21 + 诗篇143 + 腓立比书1
mcheyne_365,345,1CH,历代志上,7,7,M'Cheyne · 历代志上7 + 使徒行传22 + 诗篇144 + 腓立比书2
mcheyne_365,346,1CH,历代志上,8,8,M'Cheyne · 历代志上8 + 使徒行传23 + 诗篇145 + 腓立比书3
mcheyne_365,347,1CH,历代志上,9,9,M'Cheyne · 历代志上9 + 使徒行传24 + 诗篇146 + 腓立比书4
mcheyne_365,348,1CH,历代志上,10,10,M'Cheyne · 历代志上10 + 使徒行传25 + 诗篇147 + 歌罗西书1
mcheyne_365,349,1CH,历代志上,11,11,M'Cheyne · 历代志上11 + 使徒行传26 + 诗篇148 + 歌罗西书2
mcheyne_365,350,1CH,历代志上,12,12,M'Cheyne · 历代志上12 + 使徒行传27 + 诗篇149 + 歌罗西书3
mcheyne_365,351,1CH,历代志上,13,13,M'Cheyne · 历代志上13 + 使徒行传28 + 诗篇150 + 歌罗西书4
mcheyne_365,352,1CH,历代志上,14,14,M'Cheyne · 历代志上14 + 马太福音1 + 箴言1 + 帖撒罗尼迦前书1
mcheyne_365,353,1CH,历代志上,15,15,M'Cheyne · 历代志上15 + 马太福音2 + 箴言2 + 帖撒罗尼迦前书2
mcheyne_365,354,1CH,历代志上,16,16,M'Cheyne · 历代志上16 + 马太福音3 + 箴言3 + 帖撒罗尼迦前书3
mcheyne_365,355,1CH,历代志上,17,17,M'Cheyne · 历代志上17 + 马太福音4 + 箴言4 + 帖撒罗尼迦前书4
mcheyne_365,356,1CH,历代志上,18,18,M'Cheyne · 历代志上18 + 马太福音5 + 箴言5 + 帖撒罗尼迦前书5
mcheyne_365,357,1CH,历代志上,19,19,M'Cheyne · 历代志上19 + 马太福音6 + 箴言6 + 帖撒罗尼迦后书1
mcheyne_365,358,1CH,历代志上,20,20,M'Cheyne · 历代志上20 + 马太福音7 + 箴言7 + 帖撒罗尼迦后书2
mcheyne_365,359,1CH,历代志上,21,21,M'Cheyne · 历代志上21 + 马太福音8 + 箴言8 + 帖撒罗尼迦后书3
mcheyne_365,360,1CH,历代志上,22,22,M'Cheyne · 历代志上22 + 马太福音9 + 箴言9 + 提摩太前书1
mcheyne_365,361,1CH,历代志上,23,23,M'Cheyne · 历代志上23 + 马太福音10 + 箴言10 + 提摩太前书2
mcheyne_365,362,1CH,历代志上,24,24,M'Cheyne · 历代志上24 + 马太福音11 + 箴言11 + 提摩太前书3
mcheyne_365,363,1CH,历代志上,25,25,M'Cheyne · 历代志上25 + 马太福音12 + 箴言12 + 提摩太前书4
mcheyne_365,364,1CH,历代志上,26,26,M'Cheyne · 历代志上26 + 马太福音13 + 箴言13 + 提摩太前书5
mcheyne_365,365,1CH,历代志上,27,27,M'Cheyne · 历代志上27 + 马太福音14 + 箴言14 + 提摩太前书6
